,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
2095,FNN,128,1,49800,6.731604099273682,5.404123783111572,1.377389669418335,0.9110000133514404,Dani
2096,CNN,128,1,49800,8.585516214370728,7.69999098777771,0.9538846015930176,0.968500018119812,Dani
2097,RNN,128,1,50400,5.2591118812561035,3.259145736694336,1.2929859161376953,0.8838000297546387,Dani
2098,FNN,128,1,50400,6.389163255691528,5.505344867706299,0.7848508358001709,0.9121000170707703,Dani
2099,CNN,128,1,50400,8.721544981002808,7.92656135559082,0.8104498386383057,0.9722999930381775,Dani
2100,RNN,128,1,51000,5.293726444244385,3.3863320350646973,1.3161730766296387,0.8773000240325928,Dani
2101,FNN,128,1,51000,6.6488916873931885,5.644540309906006,0.7777965068817139,0.9031999707221985,Dani
2102,CNN,128,1,51000,8.795738935470581,8.09929084777832,0.811683177947998,0.9695000052452087,Dani
2103,RNN,128,1,51600,5.6894426345825195,3.9965860843658447,1.3318321704864502,0.8938999772071838,Dani
2104,FNN,128,1,51600,6.781616687774658,6.372910261154175,0.7658030986785889,0.917900025844574,Dani
2105,CNN,128,1,51600,8.890690803527832,8.225645065307617,0.8155884742736816,0.9695000052452087,Dani
2106,RNN,128,1,52200,5.661774396896362,3.6704392433166504,1.344097375869751,0.8610000014305115,Dani
2107,FNN,128,1,52200,6.8634748458862305,5.699300289154053,0.7758147716522217,0.9161999821662903,Dani
2108,CNN,128,1,52200,8.935604333877563,8.166592359542847,0.851672887802124,0.9711999893188477,Dani
2109,RNN,128,1,52800,5.608074903488159,3.694720506668091,1.3590776920318604,0.90420001745224,Dani
2110,FNN,128,1,52800,6.861642837524414,6.152308702468872,0.8990185260772705,0.9187999963760376,Dani
2111,CNN,128,1,52800,9.215277910232544,10.055373430252075,0.8424522876739502,0.9696000218391418,Dani
2112,RNN,128,1,53400,5.877242803573608,3.599224090576172,1.3704009056091309,0.879800021648407,Dani
2113,FNN,128,1,53400,6.9610254764556885,6.011173725128174,0.7658109664916992,0.9151999950408936,Dani
2114,CNN,128,1,53400,9.192185163497925,8.367673635482788,0.8380560874938965,0.9686999917030334,Dani
2115,RNN,128,1,54000,5.7418975830078125,3.4778568744659424,1.3614451885223389,0.8424000144004822,Dani
2116,FNN,128,1,54000,7.028205633163452,6.201500654220581,0.7985823154449463,0.9132999777793884,Dani
