,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
209,CNN,128,1,56400,15.4660325050354,12.66235637664795,1.4405040740966797,0.9710999727249146,Philippa
210,RNN,128,1,57000,6.907963991165161,3.60117769241333,1.5397942066192627,0.8069000244140625,Philippa
211,FNN,128,1,57000,12.751039743423462,10.328184604644775,1.2017595767974854,0.9176999926567078,Philippa
212,CNN,128,1,57000,14.356577157974243,12.6444091796875,1.262333869934082,0.9717000126838684,Philippa
213,RNN,128,1,57600,6.674054861068726,3.931854486465454,1.5174872875213623,0.9025999903678894,Philippa
214,FNN,128,1,57600,12.93340015411377,11.012231826782227,1.0079879760742188,0.9143000245094299,Philippa
215,CNN,128,1,57600,14.761008024215698,13.006827592849731,1.3771355152130127,0.9714000225067139,Philippa
216,RNN,128,1,58200,7.592414617538452,3.4381537437438965,1.6986188888549805,0.863099992275238,Philippa
217,FNN,128,1,58200,12.515520572662354,10.444757223129272,0.9948704242706299,0.9164999723434448,Philippa
218,CNN,128,1,58200,14.643516540527344,12.916528940200806,1.316892147064209,0.9731000065803528,Philippa
219,RNN,128,1,58800,7.305749177932739,3.3706130981445312,1.5535266399383545,0.9122999906539917,Philippa
220,FNN,128,1,58800,12.382446527481079,10.587434530258179,0.9889991283416748,0.9160000085830688,Philippa
221,CNN,128,1,58800,14.675134420394897,13.04063630104065,1.2980496883392334,0.9739999771118164,Philippa
222,RNN,128,1,59400,7.093286037445068,3.458811044692993,1.5807721614837646,0.8816999793052673,Philippa
223,FNN,128,1,59400,12.422933578491211,10.725280523300171,0.9599852561950684,0.909600019454956,Philippa
224,CNN,128,1,59400,14.700469970703125,13.241909265518188,1.2970283031463623,0.9753999710083008,Philippa
225,RNN,128,1,60000,7.003584623336792,3.5635032653808594,1.5051705837249756,0.8586999773979187,Philippa
226,FNN,128,1,60000,38.97579026222229,14.465965270996094,2.017561674118042,0.9147999882698059,Philippa
227,CNN,128,1,60000,17.486931800842285,14.464372396469116,1.5710697174072266,0.9732000231742859,Philippa
228,RNN,128,1,60000,10.484964847564697,4.5619447231292725,2.0733277797698975,0.8440999984741211,Philippa
229,FNN,128,1,60000,14.142569780349731,12.359750986099243,1.1534407138824463,0.9153000116348267,Philippa
230,CNN,128,1,60000,17.01054310798645,14.472392797470093,1.455409049987793,0.9764000177383423,Philippa
