,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
757,FNN,128,1,22200,2.8472437858581543,2.2582952976226807,0.6638355255126953,0.8858000040054321,Aleks2
758,CNN,128,1,22200,2.5623836517333984,1.993690013885498,0.5780863761901855,0.9462000131607056,Aleks2
759,RNN,128,1,22800,2.648291826248169,1.0822761058807373,0.8152024745941162,0.7300000190734863,Aleks2
760,FNN,128,1,22800,2.4127442836761475,1.8129425048828125,0.5223174095153809,0.8959000110626221,Aleks2
761,CNN,128,1,22800,2.4382927417755127,1.9123189449310303,0.5674245357513428,0.9484000205993652,Aleks2
762,RNN,128,1,23400,2.523026466369629,1.0165495872497559,0.8077583312988281,0.6694999933242798,Aleks2
763,FNN,128,1,23400,2.517489194869995,1.8554961681365967,0.5708341598510742,0.9003999829292297,Aleks2
764,CNN,128,1,23400,2.4902186393737793,1.955522060394287,0.5866360664367676,0.9478999972343445,Aleks2
765,RNN,128,1,24000,2.5222349166870117,1.056370735168457,0.8334381580352783,0.8108999729156494,Aleks2
766,FNN,128,1,24000,2.4333033561706543,1.7512807846069336,0.5257000923156738,0.8988999724388123,Aleks2
767,CNN,128,1,24000,2.5658011436462402,1.99589204788208,0.5618276596069336,0.9549000263214111,Aleks2
768,RNN,128,1,24600,2.6103014945983887,1.1430370807647705,0.8296647071838379,0.7161999940872192,Aleks2
769,FNN,128,1,24600,2.4774041175842285,2.118581533432007,0.4893631935119629,0.9075000286102295,Aleks2
770,CNN,128,1,24600,2.657193660736084,2.060636043548584,0.5659561157226562,0.9559999704360962,Aleks2
771,RNN,128,1,25200,2.5660858154296875,1.0843565464019775,0.8574087619781494,0.7200000286102295,Aleks2
772,FNN,128,1,25200,2.621654987335205,1.941640853881836,0.555532693862915,0.9038000106811523,Aleks2
773,CNN,128,1,25200,2.6832892894744873,2.1210074424743652,0.5628974437713623,0.9534000158309937,Aleks2
774,RNN,128,1,25800,2.549184560775757,1.1084380149841309,0.8282907009124756,0.7964000105857849,Aleks2
775,FNN,128,1,25800,2.549910545349121,1.918527364730835,0.48881959915161133,0.8985000252723694,Aleks2
776,CNN,128,1,25800,2.8004679679870605,2.1204960346221924,0.5629310607910156,0.9506000280380249,Aleks2
777,RNN,128,1,26400,2.6053733825683594,1.2214653491973877,0.8172023296356201,0.8652999997138977,Aleks2
778,FNN,128,1,26400,2.7123727798461914,1.9929049015045166,0.491940975189209,0.9074000120162964,Aleks2
779,CNN,128,1,26400,2.8565800189971924,2.1598060131073,0.5456399917602539,0.9545000195503235,Aleks2
780,RNN,128,1,27000,2.5805768966674805,1.195220947265625,0.8219761848449707,0.7597000002861023,Aleks2
781,FNN,128,1,27000,2.8522231578826904,2.2854931354522705,0.5107674598693848,0.9077000021934509,Aleks2
782,CNN,128,1,27000,3.0448105335235596,2.321362018585205,0.5918035507202148,0.9587000012397766,Aleks2
783,RNN,128,1,27600,3.013075113296509,1.3140716552734375,0.8463094234466553,0.8047000169754028,Aleks2
784,FNN,128,1,27600,2.8494906425476074,2.1617355346679688,0.4809150695800781,0.9049000144004822,Aleks2
785,CNN,128,1,27600,2.8744921684265137,2.270199775695801,0.555816650390625,0.9575999975204468,Aleks2
786,RNN,128,1,28200,2.8000364303588867,1.2610187530517578,0.8071472644805908,0.8310999870300293,Aleks2
787,FNN,128,1,28200,2.710249185562134,2.0512139797210693,0.5198338031768799,0.9047999978065491,Aleks2
788,CNN,128,1,28200,2.906867027282715,2.3086495399475098,0.5676305294036865,0.9578999876976013,Aleks2
789,RNN,128,1,28800,2.7156622409820557,1.1948130130767822,0.8153440952301025,0.8277999758720398,Aleks2
790,FNN,128,1,28800,2.8100366592407227,2.133552312850952,0.4896221160888672,0.8988000154495239,Aleks2
791,CNN,128,1,28800,2.9028408527374268,2.339721918106079,0.5429661273956299,0.9595000147819519,Aleks2
792,RNN,128,1,29400,2.67138409614563,1.2308845520019531,0.7892169952392578,0.798799991607666,Aleks2
793,FNN,128,1,29400,2.6869869232177734,2.0986108779907227,0.49399566650390625,0.9042999744415283,Aleks2
794,CNN,128,1,29400,2.990325450897217,2.396057605743408,0.5474975109100342,0.9605000019073486,Aleks2
795,RNN,128,1,30000,2.711054801940918,1.2510039806365967,0.8197975158691406,0.8982999920845032,Aleks2
796,FNN,128,1,30000,2.7722578048706055,2.2738850116729736,0.46935200691223145,0.9004999995231628,Aleks2
797,CNN,128,1,30000,3.0171279907226562,2.4136598110198975,0.5832531452178955,0.9606999754905701,Aleks2
798,RNN,128,1,30600,2.7087762355804443,1.2631163597106934,0.7932910919189453,0.8478999733924866,Aleks2
799,FNN,128,1,30600,2.7974982261657715,2.1945536136627197,0.47462916374206543,0.897599995136261,Aleks2
800,CNN,128,1,30600,3.1065688133239746,2.484898805618286,0.5572535991668701,0.9596999883651733,Aleks2
801,RNN,128,1,31200,2.764141082763672,1.3293805122375488,0.832777738571167,0.819100022315979,Aleks2
802,FNN,128,1,31200,2.9505410194396973,2.2188618183135986,0.4773585796356201,0.9054999947547913,Aleks2
803,CNN,128,1,31200,3.11080265045166,2.649853467941284,0.5609159469604492,0.9617999792098999,Aleks2
